t,phase,min_front,min_left,min_right,speed,yaw,dist_to_wp,bearing_to_wp,rc_throttle_norm,rc_yaw_norm
273.361,pretrain,0.0000,5.1100,5.5368,1.4093,-0.0460,22.933,1.6324,0.000,0.000
273.461,pretrain,0.0000,4.9834,5.3249,1.4093,-0.0460,22.570,1.6324,0.000,0.000
273.561,pretrain,0.0000,4.8009,5.1723,1.4093,-0.0460,22.570,1.6324,0.000,0.000
273.661,pretrain,0.0000,4.6559,5.0064,1.4091,-0.0460,22.239,1.6323,0.000,0.000
273.761,pretrain,0.0000,4.4860,4.8368,1.4091,-0.0460,22.239,1.6323,0.000,0.000
273.861,pretrain,0.0000,4.3346,4.7074,1.4091,-0.0460,22.239,1.6323,0.000,0.000
273.961,pretrain,0.0000,4.1806,4.4996,1.4092,-0.0460,21.876,1.6323,0.000,0.000
274.061,pretrain,0.0000,4.0204,4.3302,1.4092,-0.0460,21.876,1.6323,0.000,0.000
274.161,pretrain,0.0000,3.9150,4.1866,1.4091,-0.0460,21.546,1.6322,0.000,0.000
274.261,pretrain,0.0000,3.7077,3.9999,1.4091,-0.0460,21.546,1.6322,0.000,0.000
274.361,pretrain,0.0000,3.5852,3.8380,1.4091,-0.0460,21.546,1.6322,0.000,0.000
274.461,pretrain,0.0000,3.3961,3.6636,1.4089,-0.0460,21.182,1.6323,0.000,0.000
274.561,pretrain,0.0000,3.2687,3.5017,1.4089,-0.0460,21.182,1.6323,0.000,0.000
274.661,pretrain,0.0000,642.7783,6.0106,1.4087,-0.0460,20.852,1.6322,0.000,0.000
274.761,pretrain,0.0000,637.1129,5.9962,1.4087,-0.0460,20.852,1.6322,0.000,0.000
274.861,pretrain,0.0000,639.1474,5.9790,1.4087,-0.0460,20.852,1.6322,0.000,0.000
274.961,pretrain,0.0000,663.8834,6.0021,1.4087,-0.0460,20.489,1.6322,0.000,0.000
275.061,pretrain,0.0000,637.5091,5.9572,1.4087,-0.0460,20.489,1.6322,0.000,0.000
275.161,pretrain,0.0000,673.0085,5.9763,1.4086,-0.0460,20.158,1.6321,0.000,0.000
275.261,pretrain,0.0000,636.9531,5.9484,1.4086,-0.0460,20.158,1.6321,0.000,0.000
275.361,pretrain,0.0000,640.3004,5.9402,1.4086,-0.0460,20.158,1.6321,0.000,0.000
275.461,pretrain,0.0000,664.0504,5.9497,1.4086,-0.0460,19.795,1.6321,0.000,0.000
275.561,pretrain,0.0000,637.8849,5.9154,1.4086,-0.0460,19.795,1.6321,0.000,0.000
275.661,pretrain,0.0000,673.7201,5.9435,1.4090,-0.0460,19.454,1.6326,0.000,0.000
275.761,pretrain,0.0000,636.9363,5.9016,1.4090,-0.0460,19.454,1.6326,0.000,0.000
275.863,pretrain,0.0000,642.2735,5.9036,1.4090,-0.0460,19.454,1.6326,0.000,0.000
275.961,pretrain,0.0000,637.0491,5.9012,1.1238,-0.0460,19.113,1.6325,0.000,0.000
276.061,pretrain,0.0000,638.4508,5.8782,1.1238,-0.0460,19.113,1.6325,0.000,0.000
276.165,pretrain,0.0000,637.5693,5.8705,0.9306,-0.0460,18.870,1.6321,0.000,0.000
276.261,pretrain,0.0000,673.7145,5.9278,0.9306,-0.0460,18.870,1.6321,0.000,0.000
276.361,pretrain,0.0000,636.8072,5.8648,0.9306,-0.0460,18.870,1.6321,0.000,0.000
276.461,pretrain,0.0000,641.0863,5.9324,0.7817,-0.0460,18.661,1.6322,0.000,0.000
276.561,pretrain,0.0000,637.2020,5.8718,0.7817,-0.0460,18.661,1.6322,0.000,0.000
276.661,pretrain,0.0000,638.0460,5.8460,0.6654,-0.0460,18.496,1.6322,0.000,0.000
276.761,pretrain,0.0000,675.2018,5.8916,0.6654,-0.0460,18.496,1.6322,0.000,0.000
276.861,pretrain,0.0000,636.9072,5.8400,0.6654,-0.0460,18.496,1.6322,0.000,0.000
276.961,pretrain,0.0000,643.0219,5.9241,0.5669,-0.0459,18.342,1.6321,0.000,0.000
277.061,pretrain,0.0000,636.8411,5.8458,0.5669,-0.0459,18.342,1.6321,0.000,0.000
277.161,pretrain,0.0000,638.9937,5.8310,0.4896,-0.0459,18.220,1.6319,0.000,0.000
277.261,pretrain,0.0000,662.5902,5.8635,0.4896,-0.0459,18.220,1.6319,0.000,0.000
277.361,pretrain,0.0000,637.1648,5.8228,0.4896,-0.0459,18.220,1.6319,0.000,0.000
277.461,pretrain,0.0000,672.3608,5.8934,0.4206,-0.0458,18.110,1.6316,0.000,0.000
277.561,pretrain,0.0000,636.7078,5.8260,0.4206,-0.0458,18.110,1.6316,0.000,0.000
277.661,pretrain,0.0000,640.1806,5.8216,0.3689,-0.0458,18.022,1.6319,0.000,0.000
277.761,pretrain,0.0000,663.2106,5.8410,0.3689,-0.0458,18.022,1.6319,0.000,0.000
277.861,pretrain,0.0000,637.5708,5.8107,0.3689,-0.0458,18.022,1.6319,0.000,0.000
277.962,pretrain,0.0000,673.5988,5.8419,0.3221,-0.0458,17.934,1.6316,0.000,0.000
278.063,pretrain,0.0000,636.7248,5.8111,0.3221,-0.0458,17.934,1.6316,0.000,0.000
278.161,pretrain,0.0000,641.5724,5.8166,0.2863,-0.0457,17.868,1.6318,0.000,0.000
278.269,pretrain,0.0000,636.9557,5.8230,0.2863,-0.0457,17.868,1.6318,0.000,0.000
278.361,pretrain,0.0000,638.3365,5.8027,0.2863,-0.0457,17.868,1.6318,0.000,0.000
278.461,pretrain,0.0000,661.2431,5.8441,0.2538,-0.0457,17.802,1.6320,0.000,0.000
278.561,pretrain,0.0000,636.8912,5.8001,0.2538,-0.0457,17.802,1.6320,0.000,0.000
278.661,pretrain,0.0000,671.0962,5.8154,0.2538,-0.0457,17.747,1.6316,0.000,0.000
278.762,pretrain,0.0000,636.7288,5.8087,0.2286,-0.0456,17.747,1.6316,0.000,0.000
278.861,pretrain,0.0000,639.3581,5.7982,0.2286,-0.0456,17.747,1.6316,0.000,0.000
278.961,pretrain,0.0000,661.8708,5.8287,0.2050,-0.0456,17.692,1.6318,0.000,0.000
279.061,pretrain,0.0000,637.2029,5.7922,0.2050,-0.0456,17.692,1.6318,0.000,0.000
279.161,pretrain,0.0000,672.4243,5.8172,0.1861,-0.0455,17.648,1.6320,0.000,0.000
279.261,pretrain,0.0000,636.6494,5.7974,0.1861,-0.0455,17.648,1.6320,0.000,0.000
279.361,pretrain,0.0000,640.5846,5.7966,0.1861,-0.0455,17.648,1.6320,0.000,0.000
279.461,pretrain,0.0000,644.0945,5.8137,0.1684,-0.0455,17.604,1.6321,0.000,0.000
279.561,pretrain,0.0000,637.7633,5.7870,0.1684,-0.0455,17.604,1.6321,0.000,0.000
279.661,pretrain,0.0000,673.7716,5.8219,0.1542,-0.0455,17.560,1.6316,0.000,0.000
279.761,pretrain,0.0000,636.7162,5.7886,0.1542,-0.0455,17.560,1.6316,0.000,0.000
279.867,pretrain,0.0000,642.0199,5.7975,0.1542,-0.0455,17.560,1.6316,0.000,0.000
279.961,pretrain,0.0000,636.8460,5.8012,0.1408,-0.0455,17.527,1.6317,0.000,0.000
280.061,pretrain,0.0000,638.6270,5.7844,0.1408,-0.0455,17.527,1.6317,0.000,0.000
280.161,pretrain,0.0000,637.4101,5.7820,0.1301,-0.0455,17.494,1.6319,0.000,0.000
280.261,pretrain,0.0000,672.8744,5.8438,0.1301,-0.0455,17.494,1.6319,0.000,0.000
280.361,pretrain,0.0000,636.6483,5.7860,0.1301,-0.0455,17.494,1.6319,0.000,0.000
280.461,pretrain,0.0000,641.2534,5.8570,0.1200,-0.0455,17.472,1.6319,0.000,0.000
280.561,pretrain,0.0000,637.4197,5.8011,0.1200,-0.0455,17.472,1.6319,0.000,0.000
280.661,pretrain,0.0000,638.1627,5.7794,0.1120,-0.0455,17.439,1.6320,0.000,0.000
280.761,pretrain,0.0000,674.2462,5.8276,0.1120,-0.0455,17.439,1.6320,0.000,0.000
280.861,pretrain,0.0000,636.7866,5.7797,0.1120,-0.0455,17.439,1.6320,0.000,0.000
280.961,pretrain,0.0000,643.8511,5.8658,0.1044,-0.0455,17.417,1.6321,0.000,0.000
281.061,pretrain,0.0000,636.7319,5.7910,0.1044,-0.0455,17.417,1.6321,0.000,0.000
281.161,pretrain,0.0000,639.1191,5.7789,0.1044,-0.0455,17.395,1.6322,0.000,0.000
281.261,pretrain,0.0000,661.8672,5.8135,0.0980,-0.0455,17.395,1.6322,0.000,0.000
281.361,pretrain,0.0000,637.0703,5.7754,0.0980,-0.0455,17.395,1.6322,0.000,0.000
281.461,pretrain,0.0000,671.6622,5.8477,0.0914,-0.0455,17.384,1.6322,0.000,0.000
281.561,pretrain,0.0000,636.6216,5.7830,0.0914,-0.0455,17.384,1.6322,0.000,0.000
281.661,pretrain,0.0000,640.2818,5.7803,0.0914,-0.0455,17.362,1.6323,0.000,0.000
281.761,pretrain,0.0000,662.6252,5.8015,0.0860,-0.0456,17.362,1.6323,0.000,0.000
281.862,pretrain,0.0000,637.6074,5.7730,0.0860,-0.0456,17.362,1.6323,0.000,0.000
281.961,pretrain,0.0000,673.2652,5.8058,0.0805,-0.0456,17.351,1.6324,0.000,0.000
282.061,pretrain,0.0000,636.6561,5.7767,0.0805,-0.0456,17.351,1.6324,0.000,0.000
282.161,pretrain,0.0000,641.6540,5.7835,0.0805,-0.0456,17.329,1.6324,0.000,0.000
282.261,pretrain,0.0000,636.8925,5.7914,0.0762,-0.0457,17.329,1.6324,0.000,0.000
282.361,pretrain,0.0000,638.4105,5.7724,0.0762,-0.0457,17.329,1.6324,0.000,0.000
282.462,pretrain,0.0000,660.8152,5.8148,0.0722,-0.0457,17.318,1.6325,0.000,0.000
282.562,pretrain,0.0000,636.8353,5.7722,0.0722,-0.0457,17.318,1.6325,0.000,0.000
282.661,pretrain,0.0000,670.6952,5.7886,0.0722,-0.0457,17.307,1.6319,0.000,0.000
282.768,pretrain,0.0000,636.6774,5.7830,0.0689,-0.0458,17.307,1.6319,0.000,0.000
282.861,pretrain,0.0000,639.4185,5.7736,0.0689,-0.0458,17.307,1.6319,0.000,0.000
282.963,pretrain,0.0000,661.5219,5.8049,0.0658,-0.0458,17.296,1.6319,0.000,0.000
283.061,pretrain,0.0000,637.1576,5.7695,0.0658,-0.0458,17.296,1.6319,0.000,0.000
283.161,pretrain,0.0000,672.0982,5.7954,0.0658,-0.0458,17.285,1.6319,0.000,0.000
283.262,pretrain,0.0000,636.6073,5.7764,0.0625,-0.0458,17.285,1.6319,0.000,0.000
283.369,pretrain,0.0000,640.6339,5.7764,0.0625,-0.0458,17.285,1.6319,0.000,0.000
283.464,pretrain,0.0000,640.6339,5.7764,0.0595,-0.0459,17.274,1.6320,0.000,0.000
283.561,pretrain,0.0000,637.8088,5.7685,0.0595,-0.0459,17.274,1.6320,0.000,0.000
283.661,pretrain,0.0000,673.5040,5.8039,0.0595,-0.0459,17.263,1.6320,0.000,0.000
283.761,pretrain,0.0000,636.6818,5.7715,0.0570,-0.0459,17.263,1.6320,0.000,0.000
283.865,pretrain,0.0000,642.0604,5.7809,0.0570,-0.0459,17.263,1.6320,0.000,0.000
283.961,pretrain,0.0000,636.8143,5.7854,0.0546,-0.0460,17.263,1.6320,0.000,0.000
284.064,pretrain,0.0000,638.6643,5.7691,0.0546,-0.0460,17.263,1.6320,0.000,0.000
284.161,pretrain,0.0000,637.4457,5.7674,0.0546,-0.0460,17.252,1.6321,0.000,0.000
284.261,pretrain,0.0000,672.6625,5.8295,0.0521,-0.0460,17.252,1.6321,0.000,0.000
284.361,pretrain,0.0000,636.6210,5.7724,0.0521,-0.0460,17.252,1.6321,0.000,0.000
284.463,pretrain,0.0000,641.2855,5.8438,0.0499,-0.0461,17.252,1.6321,0.000,0.000
284.568,pretrain,0.0000,637.4505,5.7885,0.0499,-0.0461,17.252,1.6321,0.000,0.000
284.662,pretrain,0.0000,638.1926,5.7672,0.0482,-0.0461,17.241,1.6321,0.000,0.000
284.761,pretrain,0.0000,674.0709,5.8158,0.0482,-0.0461,17.241,1.6321,0.000,0.000
284.861,pretrain,0.0000,636.7639,5.7685,0.0482,-0.0461,17.241,1.6321,0.000,0.000
284.961,pretrain,0.0000,644.0171,5.8549,0.0465,-0.0462,17.241,1.6321,0.000,0.000
285.066,pretrain,0.0000,636.7111,5.7806,0.0465,-0.0462,17.241,1.6321,0.000,0.000
285.161,pretrain,0.0000,639.1438,5.7688,0.0465,-0.0462,17.230,1.6321,0.000,0.000
285.261,pretrain,0.0000,661.7246,5.8038,0.0450,-0.0462,17.230,1.6321,0.000,0.000
285.361,pretrain,0.0000,637.0518,5.7661,0.0450,-0.0462,17.230,1.6321,0.000,0.000
285.461,pretrain,0.0000,671.7377,5.8386,0.0435,-0.0462,17.230,1.6321,0.000,0.000
285.562,pretrain,0.0000,636.6042,5.7743,0.0435,-0.0462,17.230,1.6321,0.000,0.000
285.661,pretrain,0.0000,640.3022,5.7720,0.0421,-0.0463,17.230,1.6321,0.000,0.000
285.761,pretrain,0.0000,662.5067,5.7934,0.0421,-0.0463,17.230,1.6321,0.000,0.000
285.861,pretrain,0.0000,637.6262,5.7653,0.0421,-0.0463,17.230,1.6321,0.000,0.000
285.964,pretrain,0.0000,637.6262,5.7653,0.0406,-0.0463,17.219,1.6322,0.000,0.000
286.061,pretrain,0.0000,636.6416,5.7695,0.0406,-0.0463,17.219,1.6322,0.000,0.000
286.161,pretrain,0.0000,641.6710,5.7766,0.0390,-0.0463,17.218,1.6315,0.000,0.000
286.261,pretrain,0.0000,636.8790,5.7847,0.0390,-0.0463,17.218,1.6315,0.000,0.000
286.361,pretrain,0.0000,638.4264,5.7660,0.0390,-0.0463,17.218,1.6315,0.000,0.000
286.461,pretrain,0.0000,660.7239,5.8086,0.0374,-0.0464,17.218,1.6315,0.000,0.000
286.565,pretrain,0.0000,636.8234,5.7663,0.0374,-0.0464,17.218,1.6315,0.000,0.000
286.661,pretrain,0.0000,670.6090,5.7828,0.0363,-0.0464,17.218,1.6315,0.000,0.000
286.764,pretrain,0.0000,636.6663,5.7775,0.0363,-0.0464,17.218,1.6315,0.000,0.000
286.865,pretrain,0.0000,639.4316,5.7683,0.0363,-0.0464,17.218,1.6315,0.000,0.000
286.961,pretrain,0.0000,661.4456,5.7997,0.0354,-0.0464,17.218,1.6315,0.000,0.000
287.061,pretrain,0.0000,637.1689,5.7646,0.0354,-0.0464,17.218,1.6315,0.000,0.000
287.161,pretrain,0.0000,672.0265,5.7906,0.0354,-0.0464,17.218,1.6315,0.000,0.000
287.261,pretrain,0.0000,636.5980,5.7718,0.0342,-0.0464,17.207,1.6316,0.000,0.000
287.361,pretrain,0.0000,640.6449,5.7720,0.0342,-0.0464,17.207,1.6316,0.000,0.000
287.466,pretrain,0.0000,644.4584,5.7900,0.0333,-0.0464,17.207,1.6316,0.000,0.000
287.561,pretrain,0.0000,637.8187,5.7644,0.0333,-0.0464,17.207,1.6316,0.000,0.000
287.669,pretrain,0.0000,637.8187,5.7644,0.0328,-0.0464,17.207,1.6316,0.000,0.000
287.761,pretrain,0.0000,636.6740,5.7676,0.0328,-0.0464,17.207,1.6316,0.000,0.000
287.861,pretrain,0.0000,642.0696,5.7772,0.0328,-0.0464,17.207,1.6316,0.000,0.000
287.961,pretrain,0.0000,636.8071,5.7818,0.0323,-0.0465,17.207,1.6316,0.000,0.000
288.061,pretrain,0.0000,638.6727,5.7656,0.0323,-0.0465,17.207,1.6316,0.000,0.000
288.164,pretrain,0.0000,637.4539,5.7640,0.0323,-0.0465,17.207,1.6316,0.000,0.000
288.261,pretrain,0.0000,672.6140,5.8262,0.0318,-0.0465,17.207,1.6316,0.000,0.000
288.361,pretrain,0.0000,636.6149,5.7693,0.0318,-0.0465,17.207,1.6316,0.000,0.000
288.461,pretrain,0.0000,641.2929,5.8407,0.0313,-0.0465,17.207,1.6316,0.000,0.000
288.561,pretrain,0.0000,637.4576,5.7856,0.0313,-0.0465,17.207,1.6316,0.000,0.000
288.661,pretrain,0.0000,638.1993,5.7645,0.0313,-0.0465,17.207,1.6316,0.000,0.000
288.762,pretrain,0.0000,638.1993,5.7645,0.0310,-0.0465,17.196,1.6316,0.000,0.000
288.862,pretrain,0.0000,636.7587,5.7659,0.0310,-0.0465,17.196,1.6316,0.000,0.000
288.965,pretrain,0.0000,644.0558,5.8523,0.0306,-0.0465,17.196,1.6316,0.000,0.000
289.061,pretrain,0.0000,636.7063,5.7782,0.0306,-0.0465,17.196,1.6316,0.000,0.000
289.161,pretrain,0.0000,639.1494,5.7665,0.0306,-0.0465,17.196,1.6316,0.000,0.000
289.265,pretrain,0.0000,661.6913,5.8015,0.0299,-0.0465,17.196,1.6316,0.000,0.000
289.361,pretrain,0.0000,637.0472,5.7639,0.0299,-0.0465,17.196,1.6316,0.000,0.000
289.461,pretrain,0.0000,671.7064,5.8364,0.0294,-0.0465,17.196,1.6316,0.000,0.000
289.561,pretrain,0.0000,636.6002,5.7723,0.0294,-0.0465,17.196,1.6316,0.000,0.000
289.661,pretrain,0.0000,640.3071,5.7700,0.0294,-0.0465,17.196,1.6316,0.000,0.000
289.761,pretrain,0.0000,662.4786,5.7915,0.0294,-0.0465,17.196,1.6316,0.000,0.000
289.861,pretrain,0.0000,637.6306,5.7635,0.0294,-0.0465,17.196,1.6316,0.000,0.000
289.961,pretrain,0.0000,673.1268,5.7965,0.0296,-0.0465,17.196,1.6316,0.000,0.000
290.061,pretrain,0.0000,636.6381,5.7678,0.0296,-0.0465,17.196,1.6316,0.000,0.000
290.161,pretrain,0.0000,641.6750,5.7750,0.0296,-0.0465,17.196,1.6316,0.000,0.000
290.265,pretrain,0.0000,636.8759,5.7831,0.0295,-0.0465,17.196,1.6316,0.000,0.000
290.361,pretrain,0.0000,638.4300,5.7645,0.0295,-0.0465,17.196,1.6316,0.000,0.000
290.461,pretrain,0.0000,660.7022,5.8071,0.0295,-0.0465,17.196,1.6316,0.000,0.000
290.561,pretrain,0.0000,636.8205,5.7649,0.0295,-0.0465,17.196,1.6316,0.000,0.000
290.661,pretrain,0.0000,670.5886,5.7814,0.0295,-0.0465,17.196,1.6316,0.000,0.000
290.761,pretrain,0.0000,636.6636,5.7761,0.0295,-0.0465,17.196,1.6316,0.000,0.000
290.861,pretrain,0.0000,639.4347,5.7670,0.0295,-0.0465,17.196,1.6316,0.000,0.000
290.961,pretrain,0.0000,661.4274,5.7985,0.0296,-0.0465,17.196,1.6316,0.000,0.000
291.061,pretrain,0.0000,637.1718,5.7634,0.0296,-0.0465,17.196,1.6316,0.000,0.000
291.161,pretrain,0.0000,672.0094,5.7894,0.0296,-0.0465,17.196,1.6316,0.000,0.000
291.261,pretrain,0.0000,636.5957,5.7707,0.0292,-0.0465,17.196,1.6316,0.000,0.000
291.361,pretrain,0.0000,640.6476,5.7709,0.0292,-0.0465,17.196,1.6316,0.000,0.000
291.461,pretrain,0.0000,644.4742,5.7889,0.0290,-0.0465,17.196,1.6316,0.000,0.000
291.561,pretrain,0.0000,637.8214,5.7634,0.0290,-0.0465,17.196,1.6316,0.000,0.000
291.661,pretrain,0.0000,673.4292,5.7989,0.0290,-0.0465,17.196,1.6316,0.000,0.000
291.761,pretrain,0.0000,636.6722,5.7667,0.0288,-0.0465,17.196,1.6316,0.000,0.000
291.863,pretrain,0.0000,642.0717,5.7763,0.0288,-0.0465,17.196,1.6316,0.000,0.000
291.961,pretrain,0.0000,636.8053,5.7809,0.0286,-0.0465,17.196,1.6316,0.000,0.000
292.061,pretrain,0.0000,638.6747,5.7648,0.0286,-0.0465,17.196,1.6316,0.000,0.000
292.161,pretrain,0.0000,637.4560,5.7632,0.0286,-0.0465,17.196,1.6316,0.000,0.000
292.261,pretrain,0.0000,672.6023,5.8255,0.0281,-0.0465,17.196,1.6316,0.000,0.000
292.361,pretrain,0.0000,636.6133,5.7685,0.0281,-0.0465,17.196,1.6316,0.000,0.000
292.465,pretrain,0.0000,641.2946,5.8400,0.0279,-0.0465,17.196,1.6316,0.000,0.000
292.564,pretrain,0.0000,637.4593,5.7849,0.0279,-0.0465,17.196,1.6316,0.000,0.000
292.662,pretrain,0.0000,638.2010,5.7638,0.0279,-0.0465,17.196,1.6316,0.000,0.000
292.761,pretrain,0.0000,674.0206,5.8125,0.0278,-0.0465,17.196,1.6316,0.000,0.000
292.861,pretrain,0.0000,636.7574,5.7652,0.0278,-0.0465,17.196,1.6316,0.000,0.000
292.964,pretrain,0.0000,636.7574,5.7652,0.0277,-0.0464,17.196,1.6316,0.000,0.000
293.061,pretrain,0.0000,636.7051,5.7776,0.0277,-0.0464,17.196,1.6316,0.000,0.000
293.161,pretrain,0.0000,639.1509,5.7659,0.0277,-0.0464,17.196,1.6316,0.000,0.000
293.261,pretrain,0.0000,661.6833,5.8010,0.0275,-0.0464,17.196,1.6316,0.000,0.000
293.361,pretrain,0.0000,637.0461,5.7634,0.0275,-0.0464,17.196,1.6316,0.000,0.000
293.467,pretrain,0.0000,671.6987,5.8359,0.0273,-0.0464,17.196,1.6316,0.000,0.000
293.561,pretrain,0.0000,636.5992,5.7718,0.0273,-0.0464,17.196,1.6316,0.000,0.000
293.661,pretrain,0.0000,640.3082,5.7695,0.0273,-0.0464,17.196,1.6316,0.000,0.000
293.761,pretrain,0.0000,662.4720,5.7911,0.0273,-0.0464,17.196,1.6316,0.000,0.000
293.861,pretrain,0.0000,637.6316,5.7630,0.0273,-0.0464,17.196,1.6316,0.000,0.000
293.961,pretrain,0.0000,673.1203,5.7961,0.0272,-0.0464,17.196,1.6316,0.000,0.000
294.063,pretrain,0.0000,636.6374,5.7674,0.0272,-0.0464,17.196,1.6316,0.000,0.000
294.161,pretrain,0.0000,641.6759,5.7746,0.0272,-0.0464,17.196,1.6316,0.000,0.000
294.261,pretrain,0.0000,636.8750,5.7827,0.0268,-0.0464,17.196,1.6316,0.000,0.000
294.361,pretrain,0.0000,638.4310,5.7641,0.0268,-0.0464,17.196,1.6316,0.000,0.000
294.472,pretrain,0.0000,660.6970,5.8068,0.0267,-0.0464,17.196,1.6316,0.000,0.000
294.561,pretrain,0.0000,636.8199,5.7645,0.0267,-0.0464,17.196,1.6316,0.000,0.000
294.661,pretrain,0.0000,670.5836,5.7811,0.0267,-0.0464,17.196,1.6316,0.000,0.000
294.761,pretrain,0.0000,636.6630,5.7758,0.0267,-0.0464,17.196,1.6316,0.000,0.000
294.861,pretrain,0.0000,639.4355,5.7667,0.0267,-0.0464,17.196,1.6316,0.000,0.000
294.961,pretrain,0.0000,661.4229,5.7982,0.0267,-0.0464,17.196,1.6316,0.000,0.000
295.067,pretrain,0.0000,637.1724,5.7631,0.0267,-0.0464,17.196,1.6316,0.000,0.000
295.161,pretrain,0.0000,672.0052,5.7891,0.0267,-0.0464,17.196,1.6316,0.000,0.000
295.261,pretrain,0.0000,636.5953,5.7704,0.0266,-0.0464,17.196,1.6316,0.000,0.000
295.370,pretrain,0.0000,640.6483,5.7706,0.0266,-0.0464,17.196,1.6316,0.000,0.000
295.461,pretrain,0.0000,644.4781,5.7887,0.0266,-0.0464,17.196,1.6316,0.000,0.000
295.563,pretrain,0.0000,644.4781,5.7887,0.0266,-0.0464,17.196,1.6316,0.000,0.000
295.661,pretrain,0.0000,673.4257,5.7987,0.0266,-0.0464,17.196,1.6316,0.000,0.000
295.761,pretrain,0.0000,636.6718,5.7665,0.0266,-0.0464,17.196,1.6316,0.000,0.000
295.861,pretrain,0.0000,642.0724,5.7761,0.0266,-0.0464,17.196,1.6316,0.000,0.000
295.961,pretrain,0.0000,636.8050,5.7807,0.0267,-0.0464,17.196,1.6316,0.000,0.000
296.063,pretrain,0.0000,638.6752,5.7646,0.0267,-0.0464,17.196,1.6316,0.000,0.000
296.161,pretrain,0.0000,637.4564,5.7630,0.0267,-0.0464,17.196,1.6316,0.000,0.000
296.261,pretrain,0.0000,672.5995,5.8253,0.0266,-0.0464,17.196,1.6316,0.000,0.000
296.361,pretrain,0.0000,636.6130,5.7684,0.0266,-0.0464,17.196,1.6316,0.000,0.000
296.461,pretrain,0.0000,641.2951,5.8398,0.0266,-0.0464,17.196,1.6316,0.000,0.000
296.561,pretrain,0.0000,637.4596,5.7847,0.0266,-0.0464,17.196,1.6316,0.000,0.000
296.661,pretrain,0.0000,638.2014,5.7636,0.0266,-0.0464,17.196,1.6316,0.000,0.000
296.761,pretrain,0.0000,674.0181,5.8123,0.0267,-0.0464,17.196,1.6316,0.000,0.000
296.862,pretrain,0.0000,636.7572,5.7651,0.0267,-0.0464,17.196,1.6316,0.000,0.000
296.962,pretrain,0.0000,644.0672,5.8516,0.0268,-0.0464,17.196,1.6316,0.000,0.000
297.061,pretrain,0.0000,636.7048,5.7774,0.0268,-0.0464,17.196,1.6316,0.000,0.000
297.163,pretrain,0.0000,639.1511,5.7658,0.0268,-0.0464,17.196,1.6316,0.000,0.000
297.261,pretrain,0.0000,661.6814,5.8009,0.0267,-0.0464,17.196,1.6316,0.000,0.000
297.361,pretrain,0.0000,637.0459,5.7633,0.0267,-0.0464,17.196,1.6316,0.000,0.000
297.461,pretrain,0.0000,671.6968,5.8358,0.0268,-0.0464,17.196,1.6316,0.000,0.000
297.561,pretrain,0.0000,636.5990,5.7716,0.0268,-0.0464,17.196,1.6316,0.000,0.000
297.664,pretrain,0.0000,640.3085,5.7694,0.0268,-0.0464,17.196,1.6316,0.000,0.000
297.761,pretrain,0.0000,662.4703,5.7910,0.0269,-0.0464,17.196,1.6316,0.000,0.000
297.861,pretrain,0.0000,637.6319,5.7629,0.0269,-0.0464,17.196,1.6316,0.000,0.000
297.961,pretrain,0.0000,673.1189,5.7960,0.0269,-0.0464,17.196,1.6316,0.000,0.000
298.061,pretrain,0.0000,636.6372,5.7673,0.0269,-0.0464,17.196,1.6316,0.000,0.000
298.161,pretrain,0.0000,641.6761,5.7745,0.0269,-0.0464,17.196,1.6316,0.000,0.000
298.261,pretrain,0.0000,636.8749,5.7826,0.0268,-0.0464,17.196,1.6316,0.000,0.000
298.361,pretrain,0.0000,638.4310,5.7640,0.0268,-0.0464,17.196,1.6316,0.000,0.000
298.461,pretrain,0.0000,660.6956,5.8067,0.0267,-0.0464,17.196,1.6316,0.000,0.000
298.561,pretrain,0.0000,636.8198,5.7644,0.0267,-0.0464,17.196,1.6316,0.000,0.000
298.661,pretrain,0.0000,670.5823,5.7810,0.0267,-0.0464,17.196,1.6316,0.000,0.000
298.761,pretrain,0.0000,636.6630,5.7757,0.0268,-0.0464,17.196,1.6316,0.000,0.000
298.861,pretrain,0.0000,639.4356,5.7666,0.0268,-0.0464,17.196,1.6316,0.000,0.000
298.961,pretrain,0.0000,661.4219,5.7981,0.0269,-0.0464,17.196,1.6316,0.000,0.000
299.061,pretrain,0.0000,637.1727,5.7630,0.0269,-0.0464,17.196,1.6316,0.000,0.000
299.161,pretrain,0.0000,672.0041,5.7891,0.0269,-0.0464,17.196,1.6316,0.000,0.000
299.261,pretrain,0.0000,636.5952,5.7704,0.0268,-0.0464,17.196,1.6316,0.000,0.000
299.361,pretrain,0.0000,640.6483,5.7706,0.0268,-0.0464,17.196,1.6316,0.000,0.000
299.461,pretrain,0.0000,644.4789,5.7886,0.0268,-0.0464,17.196,1.6316,0.000,0.000
299.561,pretrain,0.0000,637.8220,5.7631,0.0268,-0.0464,17.196,1.6316,0.000,0.000
299.661,pretrain,0.0000,673.4248,5.7986,0.0268,-0.0464,17.196,1.6316,0.000,0.000
299.763,pretrain,0.0000,636.6716,5.7664,0.0269,-0.0463,17.196,1.6316,0.000,0.000
299.861,pretrain,0.0000,642.0726,5.7760,0.0269,-0.0463,17.196,1.6316,0.000,0.000
299.961,pretrain,0.0000,636.8049,5.7806,0.0269,-0.0463,17.196,1.6316,0.000,0.000
300.061,pretrain,0.0000,638.6753,5.7646,0.0269,-0.0463,17.196,1.6316,0.000,0.000
