t,phase,min_front,min_left,min_right,speed,yaw,dist_to_wp,bearing_to_wp,rc_throttle_norm,rc_yaw_norm
184.644,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0157,0.000,0.0000,0.000,0.000
184.744,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0157,0.000,0.0000,0.000,0.000
184.844,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0158,0.000,0.0000,0.000,0.000
184.944,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0158,0.000,0.0000,0.000,0.000
185.044,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0158,0.000,0.0000,0.000,0.000
185.144,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0158,0.000,0.0000,0.000,0.000
185.244,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0158,0.000,0.0000,0.000,0.000
185.344,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0158,0.000,0.0000,0.000,0.000
185.444,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0158,0.000,0.0000,0.000,0.000
185.544,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0158,0.000,0.0000,0.000,0.000
185.644,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0158,0.000,0.0000,0.000,0.000
185.744,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0158,0.000,0.0000,0.000,0.000
185.844,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0159,0.000,0.0000,0.000,0.000
185.944,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0159,0.000,0.0000,0.000,0.000
186.044,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0159,0.000,0.0000,0.000,0.000
186.144,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0159,0.000,0.0000,0.000,0.000
186.244,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0159,0.000,0.0000,0.000,0.000
186.344,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0159,0.000,0.0000,0.000,0.000
186.444,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0159,0.000,0.0000,0.000,0.000
186.544,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0159,0.000,0.0000,0.000,0.000
186.644,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0159,0.000,0.0000,0.000,0.000
186.744,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0159,0.000,0.0000,0.000,0.000
186.844,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0160,0.000,0.0000,0.000,0.000
186.944,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0160,0.000,0.0000,0.000,0.000
187.044,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0160,0.000,0.0000,0.000,0.000
187.144,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0160,0.000,0.0000,0.000,0.000
187.244,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0160,0.000,0.0000,0.000,0.000
187.344,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0160,0.000,0.0000,0.000,0.000
187.444,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0160,0.000,0.0000,0.000,0.000
187.544,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0160,0.000,0.0000,0.000,0.000
187.644,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0160,0.000,0.0000,0.000,0.000
187.744,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0160,0.000,0.0000,0.000,0.000
187.844,pretrain,50.0000,50.0000,50.0000,0.0280,-0.0161,0.000,0.0000,0.000,0.000
187.944,pretrain,50.0000,50.0000,50.0000,0.0280,-0.0161,0.000,0.0000,0.000,0.000
188.044,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0161,0.000,0.0000,0.000,0.000
188.146,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0161,0.000,0.0000,0.000,0.000
188.244,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0161,0.000,0.0000,0.000,0.000
188.344,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0161,0.000,0.0000,0.000,0.000
188.444,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0161,0.000,0.0000,0.000,0.000
188.544,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0161,0.000,0.0000,0.000,0.000
188.644,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0161,0.000,0.0000,0.000,0.000
188.744,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0161,0.000,0.0000,0.000,0.000
188.844,pretrain,50.0000,50.0000,50.0000,0.0280,-0.0162,0.000,0.0000,0.000,0.000
188.944,pretrain,50.0000,50.0000,50.0000,0.0280,-0.0162,0.000,0.0000,0.000,0.000
189.044,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0162,0.000,0.0000,0.000,0.000
189.144,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0162,0.000,0.0000,0.000,0.000
189.244,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0162,0.000,0.0000,0.000,0.000
189.344,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0162,0.000,0.0000,0.000,0.000
189.444,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0162,0.000,0.0000,0.000,0.000
189.544,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0162,0.000,0.0000,0.000,0.000
189.644,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0162,0.000,0.0000,0.000,0.000
189.744,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0162,0.000,0.0000,0.000,0.000
189.844,pretrain,50.0000,50.0000,50.0000,0.0279,-0.0162,0.000,0.0000,0.000,0.000
189.944,pretrain,50.0000,50.0000,50.0000,0.0279,-0.0162,0.000,0.0000,0.000,0.000
190.044,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0163,0.000,0.0000,0.000,0.000
190.144,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0163,0.000,0.0000,0.000,0.000
190.244,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0163,0.000,0.0000,0.000,0.000
190.344,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0163,0.000,0.0000,0.000,0.000
190.444,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0163,0.000,0.0000,0.000,0.000
190.544,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0163,0.000,0.0000,0.000,0.000
190.644,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0163,0.000,0.0000,0.000,0.000
190.744,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0163,0.000,0.0000,0.000,0.000
190.844,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0163,0.000,0.0000,0.000,0.000
190.944,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0163,0.000,0.0000,0.000,0.000
191.044,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0163,0.000,0.0000,0.000,0.000
191.144,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0163,0.000,0.0000,0.000,0.000
191.244,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0163,0.000,0.0000,0.000,0.000
191.344,pretrain,50.0000,50.0000,50.0000,0.0270,-0.0164,0.000,0.0000,0.000,0.000
191.444,pretrain,50.0000,50.0000,50.0000,0.0270,-0.0164,0.000,0.0000,0.000,0.000
191.544,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0164,0.000,0.0000,0.000,0.000
191.644,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0164,0.000,0.0000,0.000,0.000
191.744,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0164,0.000,0.0000,0.000,0.000
191.844,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0164,0.000,0.0000,0.000,0.000
191.944,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0164,0.000,0.0000,0.000,0.000
192.044,pretrain,50.0000,50.0000,50.0000,0.0270,-0.0164,0.000,0.0000,0.000,0.000
192.144,pretrain,50.0000,50.0000,50.0000,0.0270,-0.0164,0.000,0.0000,0.000,0.000
192.244,pretrain,50.0000,50.0000,50.0000,0.0270,-0.0164,0.000,0.0000,0.000,0.000
192.344,pretrain,50.0000,50.0000,50.0000,0.0270,-0.0165,0.000,0.0000,0.000,0.000
192.444,pretrain,50.0000,50.0000,50.0000,0.0270,-0.0165,0.000,0.0000,0.000,0.000
192.544,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0165,0.000,0.0000,0.000,0.000
192.644,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0165,0.000,0.0000,0.000,0.000
192.744,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0165,0.000,0.0000,0.000,0.000
192.844,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0165,0.000,0.0000,0.000,0.000
192.944,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0165,0.000,0.0000,0.000,0.000
193.044,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0165,0.000,0.0000,0.000,0.000
193.144,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0165,0.000,0.0000,0.000,0.000
193.246,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0165,0.000,0.0000,0.000,0.000
193.344,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0165,0.000,0.0000,0.000,0.000
193.444,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0165,0.000,0.0000,0.000,0.000
193.544,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0165,0.000,0.0000,0.000,0.000
193.644,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0165,0.000,0.0000,0.000,0.000
193.744,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0165,0.000,0.0000,0.000,0.000
193.844,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0166,0.000,0.0000,0.000,0.000
193.944,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0166,0.000,0.0000,0.000,0.000
194.044,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0166,0.000,0.0000,0.000,0.000
194.144,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0166,0.000,0.0000,0.000,0.000
194.244,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0166,0.000,0.0000,0.000,0.000
194.344,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0166,0.000,0.0000,0.000,0.000
194.444,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0166,0.000,0.0000,0.000,0.000
194.544,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0166,0.000,0.0000,0.000,0.000
194.644,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0166,0.000,0.0000,0.000,0.000
194.744,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0166,0.000,0.0000,0.000,0.000
194.844,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0166,0.000,0.0000,0.000,0.000
194.944,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0166,0.000,0.0000,0.000,0.000
195.044,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0166,0.000,0.0000,0.000,0.000
195.144,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0166,0.000,0.0000,0.000,0.000
195.244,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0166,0.000,0.0000,0.000,0.000
195.344,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0167,0.000,0.0000,0.000,0.000
195.444,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0167,0.000,0.0000,0.000,0.000
195.544,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0167,0.000,0.0000,0.000,0.000
195.644,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0167,0.000,0.0000,0.000,0.000
195.744,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0167,0.000,0.0000,0.000,0.000
195.844,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0167,0.000,0.0000,0.000,0.000
195.944,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0167,0.000,0.0000,0.000,0.000
196.044,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0167,0.000,0.0000,0.000,0.000
196.144,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0167,0.000,0.0000,0.000,0.000
196.244,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0167,0.000,0.0000,0.000,0.000
196.344,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0167,0.000,0.0000,0.000,0.000
196.444,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0167,0.000,0.0000,0.000,0.000
196.544,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0168,0.000,0.0000,0.000,0.000
196.644,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0168,0.000,0.0000,0.000,0.000
196.744,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0168,0.000,0.0000,0.000,0.000
196.844,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0168,0.000,0.0000,0.000,0.000
196.944,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0168,0.000,0.0000,0.000,0.000
197.044,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0168,0.000,0.0000,0.000,0.000
197.144,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0168,0.000,0.0000,0.000,0.000
197.244,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0168,0.000,0.0000,0.000,0.000
197.344,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0168,0.000,0.0000,0.000,0.000
197.444,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0168,0.000,0.0000,0.000,0.000
197.544,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0168,0.000,0.0000,0.000,0.000
197.644,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0168,0.000,0.0000,0.000,0.000
197.744,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0168,0.000,0.0000,0.000,0.000
197.844,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0168,0.000,0.0000,0.000,0.000
197.944,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0168,0.000,0.0000,0.000,0.000
198.044,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0169,0.000,0.0000,0.000,0.000
198.144,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0169,0.000,0.0000,0.000,0.000
198.244,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0169,0.000,0.0000,0.000,0.000
198.346,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0169,0.000,0.0000,0.000,0.000
198.444,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0169,0.000,0.0000,0.000,0.000
198.544,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0169,0.000,0.0000,0.000,0.000
198.644,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0169,0.000,0.0000,0.000,0.000
198.744,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0169,0.000,0.0000,0.000,0.000
198.844,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0169,0.000,0.0000,0.000,0.000
198.944,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0169,0.000,0.0000,0.000,0.000
199.044,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0169,0.000,0.0000,0.000,0.000
199.144,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0169,0.000,0.0000,0.000,0.000
199.244,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0169,0.000,0.0000,0.000,0.000
199.344,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0169,0.000,0.0000,0.000,0.000
199.444,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0169,0.000,0.0000,0.000,0.000
199.544,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0170,0.000,0.0000,0.000,0.000
199.644,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0170,0.000,0.0000,0.000,0.000
199.744,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0170,0.000,0.0000,0.000,0.000
199.844,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0170,0.000,0.0000,0.000,0.000
199.944,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0170,0.000,0.0000,0.000,0.000
200.044,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0170,0.000,0.0000,0.000,0.000
200.144,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0170,0.000,0.0000,0.000,0.000
200.244,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0170,0.000,0.0000,0.000,0.000
200.344,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0170,0.000,0.0000,0.000,0.000
200.444,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0170,0.000,0.0000,0.000,0.000
200.544,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0170,0.000,0.0000,0.000,0.000
200.644,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0170,0.000,0.0000,0.000,0.000
200.744,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0170,0.000,0.0000,0.000,0.000
200.844,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0170,0.000,0.0000,0.000,0.000
200.944,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0170,0.000,0.0000,0.000,0.000
201.044,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0170,0.000,0.0000,0.000,0.000
201.144,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0170,0.000,0.0000,0.000,0.000
201.244,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0170,0.000,0.0000,0.000,0.000
201.344,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0170,0.000,0.0000,0.000,0.000
201.444,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0170,0.000,0.0000,0.000,0.000
201.544,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0171,0.000,0.0000,0.000,0.000
201.644,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0171,0.000,0.0000,0.000,0.000
201.744,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0171,0.000,0.0000,0.000,0.000
201.844,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0171,0.000,0.0000,0.000,0.000
201.944,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0171,0.000,0.0000,0.000,0.000
202.044,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0171,0.000,0.0000,0.000,0.000
202.144,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0171,0.000,0.0000,0.000,0.000
202.244,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0171,0.000,0.0000,0.000,0.000
202.344,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0171,0.000,0.0000,0.000,0.000
202.444,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0171,0.000,0.0000,0.000,0.000
202.544,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0171,0.000,0.0000,0.000,0.000
202.644,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0171,0.000,0.0000,0.000,0.000
202.744,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0171,0.000,0.0000,0.000,0.000
202.844,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0171,0.000,0.0000,0.000,0.000
202.944,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0171,0.000,0.0000,0.000,0.000
203.044,pretrain,50.0000,50.0000,50.0000,0.0269,-0.0171,0.000,0.0000,0.000,0.000
203.144,pretrain,50.0000,50.0000,50.0000,0.0269,-0.0171,0.000,0.0000,0.000,0.000
203.244,pretrain,50.0000,50.0000,50.0000,0.0269,-0.0171,0.000,0.0000,0.000,0.000
203.344,pretrain,50.0000,50.0000,50.0000,0.0269,-0.0171,0.000,0.0000,0.000,0.000
203.446,pretrain,50.0000,50.0000,50.0000,0.0269,-0.0171,0.000,0.0000,0.000,0.000
203.544,pretrain,50.0000,50.0000,50.0000,0.0270,-0.0172,0.000,0.0000,0.000,0.000
203.644,pretrain,50.0000,50.0000,50.0000,0.0270,-0.0172,0.000,0.0000,0.000,0.000
203.744,pretrain,50.0000,50.0000,50.0000,0.0270,-0.0172,0.000,0.0000,0.000,0.000
203.844,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0172,0.000,0.0000,0.000,0.000
203.944,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0172,0.000,0.0000,0.000,0.000
204.044,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0172,0.000,0.0000,0.000,0.000
204.144,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0172,0.000,0.0000,0.000,0.000
204.244,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0172,0.000,0.0000,0.000,0.000
204.344,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0172,0.000,0.0000,0.000,0.000
204.444,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0172,0.000,0.0000,0.000,0.000
204.544,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0172,0.000,0.0000,0.000,0.000
204.644,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0172,0.000,0.0000,0.000,0.000
204.744,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0172,0.000,0.0000,0.000,0.000
204.844,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0172,0.000,0.0000,0.000,0.000
204.944,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0172,0.000,0.0000,0.000,0.000
205.044,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0172,0.000,0.0000,0.000,0.000
205.144,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0172,0.000,0.0000,0.000,0.000
205.244,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0172,0.000,0.0000,0.000,0.000
205.344,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0172,0.000,0.0000,0.000,0.000
205.444,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0172,0.000,0.0000,0.000,0.000
205.544,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0172,0.000,0.0000,0.000,0.000
205.644,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0172,0.000,0.0000,0.000,0.000
205.744,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0172,0.000,0.0000,0.000,0.000
205.844,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0173,0.000,0.0000,0.000,0.000
205.944,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0173,0.000,0.0000,0.000,0.000
206.044,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0173,0.000,0.0000,0.000,0.000
206.144,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0173,0.000,0.0000,0.000,0.000
206.244,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0173,0.000,0.0000,0.000,0.000
206.344,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0173,0.000,0.0000,0.000,0.000
206.444,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0173,0.000,0.0000,0.000,0.000
206.544,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0173,0.000,0.0000,0.000,0.000
206.644,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0173,0.000,0.0000,0.000,0.000
206.744,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0173,0.000,0.0000,0.000,0.000
206.844,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0173,0.000,0.0000,0.000,0.000
206.944,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0173,0.000,0.0000,0.000,0.000
207.044,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0173,0.000,0.0000,0.000,0.000
207.144,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0173,0.000,0.0000,0.000,0.000
207.244,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0173,0.000,0.0000,0.000,0.000
207.344,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0173,0.000,0.0000,0.000,0.000
207.444,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0173,0.000,0.0000,0.000,0.000
207.544,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0173,0.000,0.0000,0.000,0.000
207.644,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0173,0.000,0.0000,0.000,0.000
207.744,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0173,0.000,0.0000,0.000,0.000
207.844,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0173,0.000,0.0000,0.000,0.000
207.944,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0173,0.000,0.0000,0.000,0.000
208.044,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0173,0.000,0.0000,0.000,0.000
208.144,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0173,0.000,0.0000,0.000,0.000
208.244,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0173,0.000,0.0000,0.000,0.000
208.344,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0174,0.000,0.0000,0.000,0.000
208.444,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0174,0.000,0.0000,0.000,0.000
208.546,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0174,0.000,0.0000,0.000,0.000
208.644,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0174,0.000,0.0000,0.000,0.000
208.744,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0174,0.000,0.0000,0.000,0.000
208.844,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0174,0.000,0.0000,0.000,0.000
208.944,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0174,0.000,0.0000,0.000,0.000
209.044,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0174,0.000,0.0000,0.000,0.000
209.144,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0174,0.000,0.0000,0.000,0.000
209.244,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0174,0.000,0.0000,0.000,0.000
209.344,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0174,0.000,0.0000,0.000,0.000
209.444,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0174,0.000,0.0000,0.000,0.000
209.544,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0174,0.000,0.0000,0.000,0.000
209.644,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0174,0.000,0.0000,0.000,0.000
209.744,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0174,0.000,0.0000,0.000,0.000
209.844,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0174,0.000,0.0000,0.000,0.000
209.944,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0174,0.000,0.0000,0.000,0.000
210.044,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0174,0.000,0.0000,0.000,0.000
210.144,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0174,0.000,0.0000,0.000,0.000
210.244,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0174,0.000,0.0000,0.000,0.000
210.344,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0174,0.000,0.0000,0.000,0.000
210.444,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0174,0.000,0.0000,0.000,0.000
210.544,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0174,0.000,0.0000,0.000,0.000
210.644,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0174,0.000,0.0000,0.000,0.000
210.744,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0174,0.000,0.0000,0.000,0.000
210.844,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0175,0.000,0.0000,0.000,0.000
210.944,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0175,0.000,0.0000,0.000,0.000
211.044,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0175,0.000,0.0000,0.000,0.000
211.144,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0175,0.000,0.0000,0.000,0.000
211.244,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0175,0.000,0.0000,0.000,0.000
211.344,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0175,0.000,0.0000,0.000,0.000
